,SAN,BTO_1,BKIA_0,BKIA,NTGY,TRE,ACX_0,ACX,FER,ACS,ELE_0,ELE,SAB,CRI,OHL,IBR,EBRO_0,EBRO_1,AMS,AENA,ITX,MTS,IAG,VIS_0,VIS,IBLA,BBVA,MAP,BME,CIE,MAS,IBE,ABG,ENG,SCYR_1,REP,ABE,ABG.P_0,ABG.P_1,ANA_0,ANA,EVA,GRF,CLNX,MRL,BKT,POP,ENC,IDR,SGRE_0,SGRE,MEL,TL5,REE,COL,JAZ,TEF,FCC,CABK,DIA,ALM,REE_0,CIN,LOR,UNF,ZEL,NHH_0,NHH_1,MAP_0,ALT,BTO_0,FAD,DRC,PRS_1,SCYR_0,TEM,CAR,AGS,COL_0,A3TV,SGC,PHM,SLR,FDR,ROVI
2003-09-03,2.4048158016,,,,6.0375232063,,5.3968037353,,,5.4697613318,2.3076144379,,,,,,,,,,3.2289065762,,,,,1.47,3.7085136676,,,,,1.5424062642,,2.8664537544,,5.0894675241,3.075923398,,,27.280291025,,,,,,2.106494045,12.52,,7.07,5.076801413,,,,,,,3.4335892529,11.242293164,,,,1.3292874047,,10.82,3.98,5.92,7.1391044027,,0.8137783718,19.48,,,19.0,,5.1391437223,7.07,,,,,22.14,,,,
2003-09-04,2.4204314889000003,,,,5.9922983133,,5.3532811246,,,5.4697613318,2.2846149584,,,,,,,,,,3.0480878081,,,,,1.45,3.7085136676,,,,,1.5424062642,,2.8251106714,,5.0519530215,3.0668230329,,,26.825910778,,,,,,2.1307066203,12.48,,6.9,4.9610437261,,,,,,,3.4469235802,11.260798996,,,,1.323368939,,10.58,4.06,5.91,7.1485601702,,0.8137783718,19.54,,,19.05,,5.1472752789,7.02,,,,,21.8,,,,
2003-09-05,2.4048158016,,,,5.9772233491,,5.3271675581,,,5.4697613318,2.2539489858,,,,,,,,,,2.9878148853,,,,,1.46,3.6858084818,,,,,1.5575278941000001,,2.7768770745999998,,5.0019336846,3.0668230329,,,26.825910778,,,,,,2.0903523281,12.34,,6.8100000000000005,5.0023857571,,,,,,,3.4135877622,11.260798996,,,,1.307980928,,10.74,4.14,5.91,6.9689005891,,0.7979768500000001,19.53,,,18.96,,5.2773801832,6.96,,,,,22.07,,,,
2003-09-08,2.4360471755,,,,5.9847608312,,5.3271675581,,,5.3730172539,2.2769484652,,,,,,,,,,3.0739190604,,,,,1.45,3.7085136676,,,,,1.5726495243,,2.8388916991,,5.0519530215,3.0668230329,,,26.485125592,,,,,,2.106494045,12.52,,7.05,5.0106541632,,,,,,,3.4469235802,11.196028583,,,,1.3210015527,,10.85,4.19,5.87,6.987812124,,0.8295798936000001,19.48,,,18.65,,5.2285908441,6.97,,,,,23.38,,,,
2003-09-09,2.4048158016,,,,5.9772233491,,5.2314178144,,,5.3879009581,2.261615479,,,,,,,,,,3.0308669729,,,,,1.42,3.6933768771,,,,,1.5575278941000001,,2.8251106714,,4.9143998452,3.0577226678,,,26.485125592,,,,,,2.1145649034,12.3,,6.9,5.0106541632,,,,,,,3.4135877622,11.196028583,,,,1.3067972348999999,,10.74,4.14,5.86,6.9121659846,,0.8137783718,19.28,,,18.65,,5.179801505,6.95,,,,,24.06,,,,
2003-09-10,2.4048158016,,,,5.9093860096,,5.1965997258,,,5.3134824367,2.2462824927,,,,,,,,,,2.9792044677,,,,,1.42,3.6252613198,,,,,1.5575278941000001,,2.8113296436,,4.8018563373,3.0395219377,,,25.934626446,,,,,,2.1145649034,12.16,,6.78,4.8948964763,,,,,,,3.3469161261,11.196028583,,,,1.3138993936,,10.31,4.09,5.79,6.741962171,,0.7900760891,19.35,,,18.44,,5.0822228267,6.93,,,,,23.48,,,,
2003-09-11,2.4048158016,,,,5.9319984561,,5.1791906814,,,5.3134824367,2.2462824927,,,,,,,,,,2.9792044677,,,,,1.42,3.594987739,,,,,1.5575278941000001,,2.8526727267,,4.789351503,3.0122208424,,,25.943364527,,,,,,2.1710609123,12.39,,6.82,4.8700912577,,,,,,,3.3602504533,11.075740672,,,,1.3091646211999999,,10.25,4.11,5.83,6.808152543,,0.7900760891,19.39,,,18.45,,5.1391437223,6.9,,,,,23.88,,,,
2003-09-12,2.3657765841,,,,5.8566236346,,5.1182590264,,,5.2911568801,2.2079500269,,,,,,,,,,2.9619836328,,,,,1.42,3.5420089723,,,,,1.5348454492,,2.8320011851,,4.7143224975999996,3.0395219377,,,25.655007831,,,,,,2.1629900539,12.16,,6.73,4.7791387894,,,,,,,3.2935788175000003,11.103499421,,,,1.3115320074,,10.21,4.01,5.75,6.8459756127,,0.7900760891,19.27,,,18.48,,5.1147490528,6.8,,,,,24.38,,,,
2003-09-15,2.4048158016,,,,5.9018485276,,5.1443725929,,,5.3134824367,2.1849505474,,,,,,,,,,2.9792044677,,,,,1.42,3.5571457626000003,,,,,1.5121630041,,2.8320011851,,4.726827332,3.0395219377,,,25.759864812,,,,,,2.1710609123,12.3,,6.86,4.8866280701,,,,,,,3.3135803081,11.168269834,,,,1.3115320074,,10.38,3.95,5.78,6.8459756127,,0.7900760891,19.23,,,18.45,,5.1554068354,6.74,,,,,24.23,,,,
2003-09-16,2.4048158016,,,,5.9244609740000005,,5.1878952036,,,5.3209242889,2.2309495065,,,,,,,,,,2.9964253028,,,,,1.43,3.5874193436,,,,,1.5348454492,,2.8182201576,,4.789351503,3.0577226678,,,26.310363958,,,,,,2.1791317707,12.34,,7.04,4.9362385074,,,,,,,3.3669176171,11.279304829,,,,1.3174504731,,10.35,4.09,5.78,6.9216217521,,0.7900760891,19.24,,,18.55,,5.179801505,6.8100000000000005,,,,,23.89,,,,
2003-09-17,2.4048158016,,,,5.8943110453,,5.2314178144,,,5.2465057673,2.2232830133,,,,,,,,,,3.0136461378,,,,,1.46,3.5798509485,,,,,1.5197238191,,2.9491399203,,4.8018563373,3.0668230329,,,26.485125592,,,,,,2.1791317707,12.55,,7.03,4.9279701012,,,,,,,3.3735847805,11.316316493,,,,1.3210015527,,10.35,4.09,5.7,7.0445467285,,0.7742745672,19.46,,,18.44,,5.1960646181,6.77,,,,,24.21,,,,
2003-09-18,2.4360471755,,,,5.9244609740000005,,5.3619856467,,,5.2390639152,2.2232830133,,,,,,,,,,3.0653086429,,,,,1.45,3.6252613198,,,,,1.5424062642,,2.9009063236,,4.8018563373,3.0577226678,,,26.528816,,,,,,2.1791317707,12.68,,7.07,4.9197016950000005,,,,,,,3.4269220894,11.260798996,,,,1.3375732566,,10.4,4.06,5.74,6.9972678914,,0.7663738065,19.54,,,18.28,,5.1066174963,6.9,,,,,24.29,,,,
2003-09-19,2.4048158016,,,,5.9244609740000005,,5.2836449473,,,5.2465057673,2.2232830133,,,,,,,,,,2.6864502714,,,,,1.42,3.5874193436,,,,,1.5726495243,,2.9491399203,,4.7705942519,3.0577226678,,,26.126864242,,,,,,2.1629900539,12.8,,6.94,4.9858489447,,,,,,,3.3402489626,11.307063577,,,,1.3316547907,,10.36,4.02,5.7,6.8932544498,,0.7663738065,19.57,,,18.27,,5.1554068354,6.8,,,,,23.79,,,,
2003-09-22,2.3657765841,,,,5.8490861525,,5.1530771149,,,5.2018546542,2.1849505474,,,,,,,,,,2.6261773485,,,,,1.37,3.5117353913000002,,,,,1.5121630041,,2.8802347821,,4.726827332,3.0031204773,,,25.576365097,,,,,,2.1307066203,12.68,,6.78,4.8618228515,,,,,,,3.266910163,11.103499421,,,,1.3210015527,,9.98,3.94,5.45,6.7797852408,,0.7505722846,19.53,,,18.2,,5.0822228267,6.6,,,,,22.15,,,,
2003-09-23,2.3657765841,,,,5.8490861525,,5.2575313809,,,5.2092965066,2.1849505474,,,,,,,,,,2.5917356786,,,,,1.3599999999999999,3.4511882294,,,,,1.4970413740000001,,2.8802347821,,4.6830604123,3.0213212075,,,25.681222076,,,,,,2.1387774787,12.71,,6.73,4.9362385074,,,,,,,3.2935788175000003,11.140511086,,,,1.3269200183,,9.89,3.96,5.48,6.7892410082,,0.7584730456000001,20.05,,,18.24,,5.1228806093,6.64,,,,,22.47,,,,
2003-09-24,2.3345452101,,,,5.8340111882,,5.1617816372,,,5.2316220629,2.1772840544,,,,,,,,,,2.617566931,,,,,1.37,3.4360514389,,,,,1.489480559,,2.9491399203,,4.6893128294,3.0668230329,,,25.576365097,,,,,,2.1226357618,12.59,,6.54,4.878359664,,,,,,,3.2269071813,11.13125817,,,,1.3316547907,,9.8,3.9699999999999998,5.58,6.8648871476,,0.7663738065,19.9,,,18.26,,5.1391437223,6.73,,,,,23.08,,,,
2003-09-25,2.3345452101,,,,5.9244609740000005,,5.0834409377,,,5.2390639152,2.1466180817,,,,,,,,,,2.600346096,,,,,1.35,3.4057778578,,,,,1.489480559,,2.9077968374000003,,4.6830604123,3.0577226678,,,25.663745914,,,,,,2.1307066203,12.8,,6.55,4.9114332888,,,,,,,3.233574345,11.122005253,,,,1.3328384838,,9.34,3.91,5.65,6.8270640778,,0.7584730456000001,19.82,,,18.3,,5.1716699484,6.69,,,,,22.56,,,,
2003-09-26,2.2720824619,,,,5.9018485276,,5.039918327,,,5.1720872458,2.1389515887,,,,,,,,,,2.5314627557,,,,,1.32,3.3376623007,,,,,1.4819197441,,2.9284683788,,4.6267886583,3.0213212075,,,25.576365097,,,,,,2.106494045,12.71,,6.47,4.8700912577,,,,,,,3.2002385269999998,10.964705678,,,,1.3304710978,,9.27,3.86,5.47,6.8459756127,,0.7426715238,19.62,,,18.15,,5.1554068354,6.62,,,,,21.91,,,,
2003-09-29,2.2486589314,,,,5.8415486702,,5.0225092827,,,5.1423198371,2.1312850956,,,,,,,,,,2.4798002505,,,,,1.33,3.3073887196,,,,,1.4819197441,,2.8940158097,,4.5830217386,3.0395219377,,,25.689960158,,,,,,2.0742106113,12.59,,6.48,4.8287492268,,,,,,,3.2002385269999998,10.964705678,,,,1.3292874047,,9.39,3.87,5.55,6.7041391014,,0.7505722846,19.49,,,18.06,,5.1716699484,6.63,,,,,21.49,,,,
2003-09-30,2.2252354008,,,,5.8189362237,,4.9789866718999995,,,5.0604594635,2.1082856161,,,,,,,,,,2.4711898328,,,,,1.33,3.2846835341,,,,,1.474358929,,2.8733442681,,4.5642644871,3.0577226678,,,25.305484563,,,,,,2.0742106113,12.48,,6.43,4.8948964763,,,,,,,3.1402340546,10.872176516,,,,1.3434917222,,9.04,3.81,5.44,6.7041391014,,0.7584730456000001,19.31,,,17.58,,5.1391437223,6.5,,,,,20.46,,,,
2003-10-01,2.2642746184,,,,5.8415486702,,4.9528731054,,,5.090226872,2.1006191229,,,,,,,,,,2.4798002505,,,,,1.4,3.3073887196,,,,,1.4819197441,,2.8733442681,,4.6267886583,3.0031204773,,,25.488984279,,,,,,2.0580688946,12.71,,6.45,4.8287492268,,,,,,,3.1802370361,11.020223175,,,,1.339940643,,8.97,3.76,5.36,6.8270640778,,0.7505722846,19.25,,,17.64,,5.2285908441,6.52,,,,,21.13,,,,
2003-10-02,2.2642746184,,,,5.8038612595,,4.9093504947,,,5.0753431678,2.0929526297,,,,,,,,,,2.4625794153,,,,,1.4100000000000001,3.3452306958999998,,,,,1.4819197441,,2.8940158097,,4.670555578,3.0122208424,,,25.462770034000002,,,,,,2.0822814697,12.68,,6.29,4.9031648826000005,,,,,,,3.1802370361,11.159016918,,,,1.339940643,,9.13,3.76,5.52,6.8932544498,,0.7663738065,19.11,,,17.58,,5.1716699484,6.5,,,,,21.54,,,,
2003-10-03,2.3423530535,,,,5.8189362237,,5.0225092827,,,5.179529098,2.1389515887,,,,,,,,,,2.4798002505,,,,,1.43,3.4663250199,,,,,1.489480559,,2.9215778651,,4.7705942519,3.0395219377,,,25.637531669,,,,,,2.1226357618,12.71,,6.54,4.9693121323,,,,,,,3.3002459808999998,11.427351487,,,,1.3470428017,,9.7,3.77,5.5600000000000005,6.8932544498,,0.7584730456000001,19.16,,,17.9,,5.2285908441,6.54,,,,,21.67,,,,
2003-10-06,2.3267373664,,,,5.8038612595,,5.0312138049,,,5.1720872458,2.1082856161,,,,,,,,,,2.4625794153,,,,,1.45,3.443619834,,,,,1.4819197441,,2.8664537544,,4.776846669,3.0031204773,,,25.637531669,,,,,,2.1145649034,12.76,,6.52,4.9279701012,,,,,,,3.2935788175000003,11.482868985,,,,1.3553286538,,9.72,3.84,5.64,6.8365198453,,0.7584730456000001,19.18,,,17.92,,5.212327731,6.53,,,,,21.59,,,,
2003-10-07,2.2955059924,,,,5.8340111882,,5.0138047605,,,5.2018546542,2.0852861364,,,,,,,,,,2.4625794153,,,,,1.46,3.4209146483,,,,,1.4819197441,,2.8940158097,,4.7580894175,3.0577226678,,,25.611317423,,,,,,2.1387774787,12.8,,6.48,4.9610437261,,,,,,,3.3069131445,11.464363152,,,,1.3505938811,,9.61,3.7800000000000002,5.55,6.7514179385,,0.7584730456000001,19.54,,,18.05,,5.2936432963,6.61,,,,,21.55,,,,
2003-10-08,2.3501608969,,,,5.9018485276,,5.0138047605,,,5.1274361329,2.0776196433,,,,,,,,,,2.4625794153,,,,,1.46,3.4511882294,,,,,1.4819197441,,2.9009063236,,4.7393321662,3.0577226678,,,25.847245629,,,,,,2.1629900539,12.8,,6.48,4.9610437261,,,,,,,3.3202474717,11.510627733,,,,1.3612471194,,9.84,3.7800000000000002,5.58,6.7608737059,,0.7742745672,19.22,,,17.73,,5.2936432963,6.65,,,,,21.72,,,,
2003-10-09,2.3892001145,,,,5.8415486702,,5.0834409377,,,5.1274361329,2.1389515887,,,,,,,,,,2.4367481628,,,,,1.44,3.5344405769,,,,,1.489480559,,2.9215778651,,4.8018563373,3.0668230329,,,26.42395902,,,,,,2.1710609123,12.93,,6.52,4.9362385074,,,,,,,3.3869191078,11.519880649000001,,,,1.3624308126,,10.003,3.81,5.58,6.808152543,,0.7821753281,19.15,,,17.82,,5.3343010789,6.66,,,,,22.64,,,,
2003-10-10,2.3735844277,,,,5.8189362237,,5.0747364156,,,5.1348779849,2.1159521091,,,,,,,,,,2.488410668,,,,,1.43,3.5117353913000002,,,,,1.489480559,,2.9009063236,,4.8018563373,3.1032244933,,,26.100649997,,,,,,2.1791317707,12.97,,6.48,4.9610437261,,,,,,,3.3335817991,11.44585732,,,,1.3529612677,,9.99,3.75,5.5600000000000005,6.7703294733,,0.7979768500000001,19.12,,,17.9,,5.3017748529,6.64,,,,,22.52,,,,
2003-10-13,2.4048158016,,,,5.8264737059,,5.1269635485,,,5.1423198371,2.1619510681,,,,,,,,,,2.5486835908,,,,,1.46,3.5722825532,,,,,1.489480559,,2.9215778651,,4.8831377597,3.1032244933,,,26.362792448,,,,,,2.2114152043,13.19,,6.54,5.0602646006,,,,,,,3.3802519441,11.510627733,,,,1.3446754154,,10.12,3.76,5.59,6.8554313801,,0.7900760891,19.03,,,17.84,,5.3749588616,6.67,,,,,22.98,,,,
2003-10-14,2.4048158016,,,,5.7963237773,,5.0660318934,,,5.1720872458,2.1389515887,,,,,,,,,,2.5228523381,,,,,1.45,3.5571457626000003,,,,,1.4819197441,,2.9284683788,,4.9081474282,3.0850237631,,,26.100649997,,,,,,2.1952734876,13.23,,6.33,5.1098750379,,,,,,,3.3469161261,11.362581074,,,,1.3446754154,,10.2,3.74,5.65,6.7892410082,,0.7979768500000001,19.23,,,17.9,,5.3912219746,6.63,,,,,22.74,,,,
2003-10-15,2.4204314889000003,,,,5.8264737059,,5.1530771149,,,5.2241802109,2.1466180817,,,,,,,,,,2.5056315031,,,,,1.44,3.5495773674,,,,,1.4819197441,,2.9284683788,,4.8956425939,3.0850237631,,,26.485125592,,,,,,2.2356277796,13.28,,6.38,5.1264118503,,,,,,,3.3469161261,11.399592739,,,,1.3458591088,,10.37,3.73,5.71,6.8459756127,,0.8137783718,19.14,,,18.15,,5.5050637659,6.74,,,,,22.69,,,,
2003-10-16,2.4048158016,,,,5.8113987417,,5.1182590264,,,5.1497616891,2.1312850956,,,,,,,,,,2.5142419206,,,,,1.4,3.5495773674,,,,,1.4819197441,,2.9284683788,,4.8706329253,3.075923398,,,26.06569767,,,,,,2.2033443461,13.37,,6.29,5.2173643185,,,,,,,3.3669176171,11.510627733,,,,1.3494101881,,10.12,3.73,5.77,6.8365198453,,0.7979768500000001,19.02,,,17.95,,5.5213268789,6.73,,,,,22.63,,,,
2003-10-17,2.4048158016,,,,5.7812488131,,5.1008499821,,,5.1572035415,2.1389515887,,,,,,,,,,2.4625794153,,,,,1.42,3.5193037865,,,,,1.4819197441,,2.9215778651,,4.8581280912,3.075923398,,,26.240459305,,,,,,2.1791317707,13.28,,6.11,5.2090959124,,,,,,,3.3202474717,11.510627733,,,,1.3423080293,,10.15,3.73,5.73,6.7986967755,,0.8058776109,18.92,,,17.96,,5.5050637659,6.72,,,,,22.29,,,,
2003-10-20,2.4048158016,,,,5.7284864379,,5.1008499821,,,5.1720872458,2.1389515887,,,,,,,,,,2.4539689977,,,,,1.4100000000000001,3.5117353913000002,,,,,1.4819197441,,2.9767019756,,4.8768853425,3.0850237631,,,26.179292733,,,,,,2.1952734876,13.32,,6.09,5.3000483807,,,,,,,3.3135803081,11.510627733,,,,1.3494101881,,10.09,3.7199999999999998,5.74,6.7703294733,,0.8374806544000001,18.95,,,18.03,,5.5701162181,6.64,,,,,22.27,,,,
2003-10-21,2.4048158016,,,,5.7812488131,,5.1878952036,,,5.1274361329,2.1849505474,,,,,,,,,,2.5314627557,,,,,1.4100000000000001,3.5344405769,,,,,1.4819197441,,2.969811462,,4.8581280912,3.075923398,,,25.969578772,,,,,,2.1872026291,13.14,,6.15,5.3992692552,,,,,,,3.3202474717,11.381086907,,,,1.3494101881,,10.06,3.74,5.76,6.6946833340000005,,0.8216791326,18.81,,,17.8,,5.5457215485999996,6.77,,,,,22.18,,,,
2003-10-22,2.3892001145,,,,5.6907990271,,5.039918327,,,5.0604594635,2.1466180817,,,,,,,,,,2.4453585803,,,,,1.4100000000000001,3.473893415,,,,,1.474358929,,2.9629209481,,4.7705942519,3.0668230329,,,26.048221508,,,,,,2.1549191954999998,13.14,,6.05,5.4158060677,,,,,,,3.2935788175000003,11.362581074,,,,1.3434917222,,9.81,3.79,5.68,6.6568602642,,0.8374806544000001,18.59,,,17.52,,5.5457215485999996,6.64,,,,,21.2,,,,
2003-10-23,2.3657765841,,,,5.6681865807000005,,5.0225092827,,,5.0083664983,2.1389515887,,,,,,,,,,2.4281377453,,,,,1.4,3.4511882294,,,,,1.466798114,,2.9560304343,,4.7580894175,3.0668230329,,,26.048221508,,,,,,2.1145649034,13.19,,6.13,5.3331220055,,,,,,,3.2869116538,11.510627733,,,,1.3505938811,,9.71,3.7199999999999998,5.91,6.6095814272,,0.8453814154,18.8,,,17.31,,5.4888006528,6.5600000000000005,,,,,20.53,,,,
2003-10-24,2.381392271,,,,5.6531116163,,4.9876911941,,,5.0232502027,2.1159521091,,,,,,,,,,2.4281377453,,,,,1.43,3.4663250199,,,,,1.474358929,,2.9629209481,,4.7143224975999996,3.075923398,,,25.742388648,,,,,,2.1226357618,13.05,,6.09,5.3083167868,,,,,,,3.266910163,11.455110236,,,,1.3517775743,,9.68,3.68,5.86,6.6190371946,,0.8216791326,18.86,,,17.35,,5.5131953224,6.53,,,,,20.46,,,,
2003-10-27,2.4048158016,,,,5.7209489559,,5.0312138049,,,5.0604594635,2.1312850956,,,,,,,,,,2.4195273277,,,,,1.42,3.5647141579,,,,,1.4819197441,,2.9353588927,,4.776846669,3.0668230329,,,26.022007263,,,,,,2.1307066203,13.14,,6.21,5.3413904118,,,,,,,3.3069131445,11.482868985,,,,1.3505938811,,9.87,3.67,5.82,6.628492962,,0.8295798936000001,18.96,,,17.57,,5.5213268789,6.61,,,,,20.61,,,,
2003-10-28,2.4204314889000003,,,,5.7209489559,,5.0660318934,,,5.045575759,2.1619510681,,,,,,,,,,2.4281377453,,,,,1.42,3.6176929245,,,,,1.4819197441,,3.011154545,,4.8143611714,3.075923398,,,26.257935467,,,,,,2.1549191954999998,12.97,,6.18,5.5315637546000005,,,,,,,3.3335817991,11.56614523,,,,1.3505938811,,10.09,3.76,5.77,6.7041391014,,0.8532821762,19.39,,,17.45,,5.5701162181,6.69,,,,,21.72,,,,
2003-10-29,2.4204314889000003,,,,5.7209489559,,5.0573273714,,,5.045575759,2.1619510681,,,,,,,,,,2.41091691,,,,,1.46,3.6252613198,,,,,1.474358929,,3.004264031,,4.8018563373,3.0850237631,,,26.126864242,,,,,,2.1710609123,12.85,,6.18,5.7217370974,,,,,,,3.3602504533,11.510627733,,,,1.3505938811,,10.31,3.76,5.8100000000000005,6.741962171,,0.8374806544000001,19.17,,,17.37,,5.5945108877,6.7,,,,,21.94,,,,
2003-10-30,2.5219334543,,,,5.8038612595,,5.1878952036,,,5.045575759,2.1772840544,,,,,,,,,,2.4023064923,,,,,1.51,3.6933768771,,,,,1.4819197441,,2.9835924895,,4.8331184229,3.1123248583,,,26.030745344,,,,,,2.2033443461,12.97,,6.22,5.6555898477,,,,,,,3.3802519441,11.455110236,,,,1.3683492783,,10.42,3.77,5.89,6.7986967755,,0.8532821762,19.43,,,17.44,,5.6676948964000005,6.83,,,,,21.78,,,,
2003-10-31,2.5453569848,,,,5.8340111882,,5.1878952036,,,5.045575759,2.1772840544,,,,,,,,,,2.3850856574,,,,,1.57,3.7009452723000003,,,,,1.466798114,,3.0387166002,,4.83937084,3.1123248583,,,25.724912485,,,,,,2.1952734876,13.23,,6.22,5.5398321608,,,,,,,3.3735847805,11.510627733,,,,1.3730840509,,10.58,3.73,5.95,6.8459756127,,0.8611829371,19.03,,,17.57,,5.692089566,6.8100000000000005,,,,,21.77,,,,
2003-11-03,2.6156275765,,,,5.9244609740000005,,5.2923494695,,,5.1274361329,2.1849505474,,,,,,,,,,2.4195273277,,,,,1.57,3.7841976199,,,,,1.4819197441,,3.0318260864,,4.9018950108,3.1578266838,,,25.80355522,,,,,,2.2033443461,13.14,,6.2,5.5315637546000005,,,,,,,3.4202549259,11.630915644,,,,1.3719003578,,10.76,3.76,5.95,6.9216217521,,0.8611829371,19.35,,,17.75,,5.692089566,6.82,,,,,22.57,,,,
2003-11-04,2.6078197329,,,,5.9244609740000005,,5.2923494695,,,5.090226872,2.1849505474,,,,,,,,,,2.3850856574,,,,,1.52,3.7690608294,,,,,1.4819197441,,3.0249355725,,4.9018950108,3.2215292394,,,25.847245629,,,,,,2.2114152043,12.97,,6.18,5.5315637546000005,,,,,,,3.3869191078,11.880744381,,,,1.3719003578,,10.53,3.76,5.99,6.9027102172,,0.8690836980000001,19.17,,,17.69,,5.9279047051,6.82,,,,,23.08,,,,
2003-11-05,2.6156275765,,,,5.9244609740000005,,5.2836449473,,,5.0976687242,2.1849505474,,,,,,,,,,2.4970210854,,,,,1.53,3.7085136676,,,,,1.474358929,,3.004264031,,4.8706329253,3.2124288743,,,25.873459874,,,,,,2.1952734876,12.85,,6.2,5.6059794104,,,,,,,3.4069205985,11.880744381,,,,1.3825535962,,10.66,3.76,6.14,6.8932544498,,0.8690836980000001,19.03,,,17.73,,5.724615792,6.77,,,,,23.02,,,,
2003-11-06,2.6234354199,,,,5.9093860096,,5.3358720802,,,5.0976687242,2.1849505474,,,,,,,,,,2.4539689977,,,,,1.6,3.761492434,,,,,1.4819197441,,3.0318260864,,4.9081474282,3.1942281441,,,25.934626446,,,,,,2.2033443461,13.01,,6.22,5.5398321608,,,,,,,3.4202549259,11.677180225,,,,1.365981892,,10.74,3.74,6.1,6.8648871476,,0.8690836980000001,19.1,,,17.74,,5.7652735747,6.85,,,,,22.96,,,,
2003-11-07,2.6312432636,,,,5.9319984561,,5.3358720802,,,5.2316220629,2.2156165201,,,,,,,,,,2.5056315031,,,,,1.6099999999999999,3.7841976199,,,,,1.474358929,,3.011154545,,4.9018950108,3.2215292394,,,26.004531099,,,,,,2.1872026291,12.93,,6.41,5.5481005671,,,,,,,3.4202549259,11.714191889,,,,1.3576960399,,10.94,3.76,6.18,6.9121659846,,0.8690836980000001,19.17,,,17.78,,5.8140629139,6.91,,,,,23.78,,,,
2003-11-10,2.6156275765,,,,5.9621483849,,5.3445766024,,,5.1274361329,2.2002835338,,,,,,,,,,2.5228523381,,,,,1.57,3.7690608294,,,,,1.474358929,,2.9973735172,,4.8206135885,3.2215292394,,,25.925888364,,,,,,2.1791317707,12.93,,6.39,5.6059794104,,,,,,,3.400253435,11.778962303,,,,1.3505938811,,10.82,3.76,6.07,6.8554313801,,0.8690836980000001,19.6,,,17.77,,5.8547206965,6.84,,,,,23.05,,,,
2003-11-11,2.6156275765,,,,5.9244609740000005,,5.3619856467,,,5.0753431678,2.1849505474,,,,,,,,,,2.5314627557,,,,,1.6099999999999999,3.7312188531,,,,,1.474358929,,2.9904830035,,4.7705942519,3.2124288743,,,26.17055465,,,,,,2.1710609123,12.93,,6.29,5.6059794104,,,,,,,3.3802519441,11.741950638,,,,1.3576960399,,10.83,3.76,6.07,6.8743429149,,0.8611829371,19.54,,,17.69,,5.9279047051,6.79,,,,,22.96,,,,
2003-11-12,2.6234354199,,,,5.9319984561,,5.3968037353,,,5.1051105762,2.2002835338,,,,,,,,,,2.5917356786,,,,,1.6400000000000001,3.7841976199,,,,,1.474358929,,3.0387166002,,4.7580894175,3.2215292394,,,26.21424506,,,,,,2.1791317707,12.93,,6.51,5.6307846291,,,,,,,3.4202549259,11.621662727,,,,1.3671655854,,11.11,3.77,6.06,6.8932544498,,0.8690836980000001,19.85,,,17.75,,5.9035100356,6.85,,,,,23.63,,,,
2003-11-13,2.6312432636,,,,5.9621483849,,5.440326346,,,5.1051105762,2.2079500269,,,,,,,,,,2.5917356786,,,,,1.67,3.7841976199,,,,,1.474358929,,3.0180450588,,4.7580894175,3.2124288743,,,26.380268611,,,,,,2.1791317707,12.89,,6.34,5.7217370974,,,,,,,3.4402564165,11.575398146,,,,1.3683492783,,11.31,3.74,6.0,6.7986967755,,0.8690836980000001,19.7,,,17.7,,5.9035100356,6.83,,,,,24.43,,,,
2003-11-14,2.6312432636,,,,5.9847608312,,5.5012580011,,,5.0976687242,2.2079500269,,,,,,,,,,2.617566931,,,,,1.73,3.7917660151,,,,,1.474358929,,3.011154545,,4.7580894175,3.2124288743,,,26.528816,,,,,,2.1710609123,12.89,,6.26,5.6721266602,,,,,,,3.4469235802,11.630915644,,,,1.3790025167,,11.92,3.74,6.01,6.8365198453,,0.8769844590000001,19.77,,,17.7,,6.0661411661,6.86,,,,,25.33,,,,
2003-11-17,2.6000118895,,,,5.9244609740000005,,5.3619856467,,,5.0604594635,2.1619510681,,,,,,,,,,2.5486835908,,,,,1.63,3.6706716913,,,,,1.4592372988,,2.9491399203,,4.6392934927,3.1942281441,,,26.153078488,,,,,,2.1387774787,12.85,,6.13,5.5729057857,,,,,,,3.3469161261,11.751203554,,,,1.3695329715,,11.51,3.67,5.92,6.6946833340000005,,0.8532821762,20.03,,,17.54,,5.9116415921000005,6.71,,,,,24.51,,,,
2003-11-18,2.592204046,,,,5.9244609740000005,,5.266235903,,,5.045575759,2.1772840544,,,,,,,,,,2.5228523381,,,,,1.62,3.6706716913,,,,,1.4516764839,,2.9767019756,,4.6205362412,3.185127779,,,26.42395902,,,,,,2.1307066203,12.85,,6.18,5.5729057857,,,,,,,3.3469161261,11.630915644,,,,1.3754514373,,11.52,3.65,5.99,6.6663160317,,0.8453814154,20.06,,,17.46,,5.9522993747,6.74,,,,,25.36,,,,
2003-11-19,2.592204046,,,,5.9319984561,,5.2314178144,,,5.038133907,2.1772840544,,,,,,,,,,2.5486835908,,,,,1.6099999999999999,3.663103296,,,,,1.4592372988,,2.969811462,,4.6830604123,3.1942281441,,,26.58124449,,,,,,2.1145649034,12.8,,6.07,5.6059794104,,,,,,,3.3402489626,11.612409811,,,,1.3754514373,,11.44,3.68,6.01,6.5433910552,,0.8532821762,20.03,,,17.48,,5.9035100356,6.84,,,,,25.18,,,,
